start	strand	gisaid_mismatch_0	gisaid_mismatch_1	gisaid_mismatch_2	sensitivity_0	sensitivity_01
4917	+	5621	1	6	0.998756218905473	0.998933901918977
4918	+	5621	1	6	0.998756218905473	0.998933901918977
4919	+	5620	2	6	0.998578535891969	0.998933901918977
4920	+	5620	2	6	0.998578535891969	0.998933901918977
4921	+	5620	2	6	0.998578535891969	0.998933901918977
4922	+	5620	2	6	0.998578535891969	0.998933901918977
4923	+	5620	2	6	0.998578535891969	0.998933901918977
4924	+	5620	2	6	0.998578535891969	0.998933901918977
4925	+	5620	2	6	0.998578535891969	0.998933901918977
4926	+	5620	1	7	0.998578535891969	0.998756218905473
4927	+	5620	1	7	0.998578535891969	0.998756218905473
4928	+	5619	2	7	0.998400852878465	0.998756218905473
4929	+	5619	2	7	0.998400852878465	0.998756218905473
4930	+	5619	2	7	0.998400852878465	0.998756218905473
4931	+	5619	2	7	0.998400852878465	0.998756218905473
4932	+	5618	3	7	0.998223169864961	0.998756218905473
4933	+	5619	2	7	0.998400852878465	0.998756218905473
4934	+	5619	2	7	0.998400852878465	0.998756218905473
4935	+	5619	2	7	0.998400852878465	0.998756218905473
4936	+	5619	2	7	0.998400852878465	0.998756218905473
4937	+	5618	3	7	0.998223169864961	0.998756218905473
4938	+	5618	3	7	0.998223169864961	0.998756218905473
4939	+	5618	3	7	0.998223169864961	0.998756218905473
4940	+	5618	4	6	0.998223169864961	0.998933901918977
4941	+	5619	3	6	0.998400852878465	0.998933901918977
4942	+	5619	3	6	0.998400852878465	0.998933901918977
4943	+	5618	4	6	0.998223169864961	0.998933901918977
4944	+	5617	5	6	0.998045486851457	0.998933901918977
4945	+	5617	5	6	0.998045486851457	0.998933901918977
4946	+	5617	5	6	0.998045486851457	0.998933901918977
4947	+	5617	5	6	0.998045486851457	0.998933901918977
4948	+	5618	4	6	0.998223169864961	0.998933901918977
4949	+	5617	5	6	0.998045486851457	0.998933901918977
4950	+	5617	5	6	0.998045486851457	0.998933901918977
4951	+	5617	5	6	0.998045486851457	0.998933901918977
4952	+	5618	4	6	0.998223169864961	0.998933901918977
4953	+	5618	4	6	0.998223169864961	0.998933901918977
4954	+	5618	5	5	0.998223169864961	0.99911158493248
4955	+	5617	6	5	0.998045486851457	0.99911158493248
4956	+	5615	7	6	0.997690120824449	0.998933901918977
4957	+	5616	6	6	0.997867803837953	0.998933901918977
4958	+	5616	6	6	0.997867803837953	0.998933901918977
4959	+	5616	6	6	0.997867803837953	0.998933901918977
4960	+	5616	6	6	0.997867803837953	0.998933901918977
4961	+	5617	5	6	0.998045486851457	0.998933901918977
4962	+	5617	5	6	0.998045486851457	0.998933901918977
4963	+	5618	5	5	0.998223169864961	0.99911158493248
4964	+	5619	4	5	0.998400852878465	0.99911158493248
4965	+	5620	3	5	0.998578535891969	0.99911158493248
4966	+	5620	3	5	0.998578535891969	0.99911158493248
4967	+	5620	3	5	0.998578535891969	0.99911158493248
4968	+	5620	3	5	0.998578535891969	0.99911158493248
4969	+	5621	2	5	0.998756218905473	0.99911158493248
4970	+	5621	2	5	0.998756218905473	0.99911158493248
4971	+	5619	4	5	0.998400852878465	0.99911158493248
4972	+	5619	4	5	0.998400852878465	0.99911158493248
4973	+	5618	6	4	0.998223169864961	0.999289267945984
4974	+	5617	6	5	0.998045486851457	0.99911158493248
4975	+	5617	6	5	0.998045486851457	0.99911158493248
4976	+	5619	5	4	0.998400852878465	0.999289267945984
4977	+	5620	4	4	0.998578535891969	0.999289267945984
4978	+	5620	4	4	0.998578535891969	0.999289267945984
4979	+	5620	4	4	0.998578535891969	0.999289267945984
4980	+	5618	6	4	0.998223169864961	0.999289267945984
4981	+	5618	6	4	0.998223169864961	0.999289267945984
4982	+	5618	6	4	0.998223169864961	0.999289267945984
4983	+	5617	7	4	0.998045486851457	0.999289267945984
4984	+	5617	7	4	0.998045486851457	0.999289267945984
4985	+	5617	7	4	0.998045486851457	0.999289267945984
4986	+	5616	8	4	0.997867803837953	0.999289267945984
4987	+	5616	8	4	0.997867803837953	0.999289267945984
4988	+	5614	10	4	0.997512437810945	0.999289267945984
4989	+	5614	10	4	0.997512437810945	0.999289267945984
4990	+	5614	10	4	0.997512437810945	0.999289267945984
4991	+	5616	8	4	0.997867803837953	0.999289267945984
4992	+	5616	8	4	0.997867803837953	0.999289267945984
4993	+	5617	7	4	0.998045486851457	0.999289267945984
4994	+	5618	6	4	0.998223169864961	0.999289267945984
4995	+	5618	6	4	0.998223169864961	0.999289267945984
4996	+	5618	6	4	0.998223169864961	0.999289267945984
4997	+	5618	6	4	0.998223169864961	0.999289267945984
4998	+	5617	7	4	0.998045486851457	0.999289267945984
4999	+	5616	8	4	0.997867803837953	0.999289267945984
5000	+	5618	5	5	0.998223169864961	0.99911158493248
5001	+	5618	5	5	0.998223169864961	0.99911158493248
5002	+	5618	5	5	0.998223169864961	0.99911158493248
5003	+	5619	4	5	0.998400852878465	0.99911158493248
5004	+	5619	4	5	0.998400852878465	0.99911158493248
5005	+	5619	4	5	0.998400852878465	0.99911158493248
5006	+	5618	5	5	0.998223169864961	0.99911158493248
5007	+	5618	4	6	0.998223169864961	0.998933901918977
5008	+	5620	2	6	0.998578535891969	0.998933901918977
5009	+	5620	2	6	0.998578535891969	0.998933901918977
5010	+	5620	2	6	0.998578535891969	0.998933901918977
5011	+	5620	3	5	0.998578535891969	0.99911158493248
5012	+	5619	4	5	0.998400852878465	0.99911158493248
5013	+	5619	4	5	0.998400852878465	0.99911158493248
5014	+	5619	4	5	0.998400852878465	0.99911158493248
5015	+	5619	4	5	0.998400852878465	0.99911158493248
5016	+	5619	4	5	0.998400852878465	0.99911158493248
5017	+	5619	4	5	0.998400852878465	0.99911158493248
5018	+	5620	3	5	0.998578535891969	0.99911158493248
5019	+	5620	3	5	0.998578535891969	0.99911158493248
5020	+	5620	3	5	0.998578535891969	0.99911158493248
5021	+	5619	4	5	0.998400852878465	0.99911158493248
5022	+	5619	3	6	0.998400852878465	0.998933901918977
5023	+	5618	4	6	0.998223169864961	0.998933901918977
5024	+	5618	4	6	0.998223169864961	0.998933901918977
5025	+	5618	4	6	0.998223169864961	0.998933901918977
5026	+	5619	3	6	0.998400852878465	0.998933901918977
5027	+	5619	4	5	0.998400852878465	0.99911158493248
5028	+	5618	5	5	0.998223169864961	0.99911158493248
5029	+	5618	5	5	0.998223169864961	0.99911158493248
5030	+	5618	5	5	0.998223169864961	0.99911158493248
5031	+	5617	6	5	0.998045486851457	0.99911158493248
5032	+	5619	4	5	0.998400852878465	0.99911158493248
5033	+	5619	5	4	0.998400852878465	0.999289267945984
5034	+	5618	6	4	0.998223169864961	0.999289267945984
5035	+	5618	7	3	0.998223169864961	0.999466950959488
5036	+	5619	6	3	0.998400852878465	0.999466950959488
5037	+	5619	6	3	0.998400852878465	0.999466950959488
5038	+	5618	7	3	0.998223169864961	0.999466950959488
5039	+	5618	7	3	0.998223169864961	0.999466950959488
5040	+	5618	7	3	0.998223169864961	0.999466950959488
5041	+	5618	7	3	0.998223169864961	0.999466950959488
5042	+	5617	8	3	0.998045486851457	0.999466950959488
5043	+	5603	21	4	0.995557924662402	0.999289267945984
5044	+	5603	21	4	0.995557924662402	0.999289267945984
5045	+	5603	21	4	0.995557924662402	0.999289267945984
5046	+	5603	21	4	0.995557924662402	0.999289267945984
5047	+	5602	22	4	0.995380241648898	0.999289267945984
5048	+	5603	21	4	0.995557924662402	0.999289267945984
5049	+	5603	21	4	0.995557924662402	0.999289267945984
5050	+	5603	21	4	0.995557924662402	0.999289267945984
5051	+	5604	20	4	0.995735607675906	0.999289267945984
5052	+	5604	20	4	0.995735607675906	0.999289267945984
5053	+	5605	19	4	0.99591329068941	0.999289267945984
5054	+	5607	17	4	0.996268656716418	0.999289267945984
5055	+	5607	16	5	0.996268656716418	0.99911158493248
5056	+	5607	16	5	0.996268656716418	0.99911158493248
5057	+	5607	16	5	0.996268656716418	0.99911158493248
5058	+	5606	17	5	0.996090973702914	0.99911158493248
5059	+	5606	16	6	0.996090973702914	0.998933901918977
5060	+	5605	17	6	0.99591329068941	0.998933901918977
5061	+	5605	16	7	0.99591329068941	0.998756218905473
5062	+	5605	16	7	0.99591329068941	0.998756218905473
5063	+	5620	1	7	0.998578535891969	0.998756218905473
5064	+	5620	1	7	0.998578535891969	0.998756218905473
5065	+	5613	8	7	0.997334754797441	0.998756218905473
5066	+	5613	8	7	0.997334754797441	0.998756218905473
5067	+	5613	8	7	0.997334754797441	0.998756218905473
5068	+	5613	9	6	0.997334754797441	0.998933901918977
5069	+	5614	8	6	0.997512437810945	0.998933901918977
5070	+	5614	8	6	0.997512437810945	0.998933901918977
5071	+	5614	8	6	0.997512437810945	0.998933901918977
5072	+	5614	8	6	0.997512437810945	0.998933901918977
5073	+	5614	8	6	0.997512437810945	0.998933901918977
5074	+	5614	8	6	0.997512437810945	0.998933901918977
5075	+	5614	8	6	0.997512437810945	0.998933901918977
5076	+	5614	8	6	0.997512437810945	0.998933901918977
5077	+	5614	8	6	0.997512437810945	0.998933901918977
5078	+	5615	7	6	0.997690120824449	0.998933901918977
5079	+	5613	9	6	0.997334754797441	0.998933901918977
5080	+	5613	9	6	0.997334754797441	0.998933901918977
5081	+	5613	9	6	0.997334754797441	0.998933901918977
5082	+	5613	9	6	0.997334754797441	0.998933901918977
5083	+	5613	9	6	0.997334754797441	0.998933901918977
5084	+	5613	9	6	0.997334754797441	0.998933901918977
5085	+	5620	2	6	0.998578535891969	0.998933901918977
5086	+	5620	2	6	0.998578535891969	0.998933901918977
5087	+	5620	2	6	0.998578535891969	0.998933901918977
5088	+	5620	2	6	0.998578535891969	0.998933901918977
5089	+	5620	2	6	0.998578535891969	0.998933901918977
5090	+	5620	2	6	0.998578535891969	0.998933901918977
5091	+	5620	2	6	0.998578535891969	0.998933901918977
5092	+	5619	3	6	0.998400852878465	0.998933901918977
5093	+	5619	2	7	0.998400852878465	0.998756218905473
5094	+	5618	3	7	0.998223169864961	0.998756218905473
5095	+	5618	3	7	0.998223169864961	0.998756218905473
5096	+	5618	3	7	0.998223169864961	0.998756218905473
5097	+	5617	4	7	0.998045486851457	0.998756218905473
5098	+	5617	4	7	0.998045486851457	0.998756218905473
5099	+	5618	3	7	0.998223169864961	0.998756218905473
5100	+	5618	4	6	0.998223169864961	0.998933901918977
5101	+	5619	3	6	0.998400852878465	0.998933901918977
5102	+	5619	3	6	0.998400852878465	0.998933901918977
5103	+	5619	3	6	0.998400852878465	0.998933901918977
5104	+	5619	3	6	0.998400852878465	0.998933901918977
5105	+	5619	3	6	0.998400852878465	0.998933901918977
5106	+	5618	3	7	0.998223169864961	0.998756218905473
5107	+	5618	3	7	0.998223169864961	0.998756218905473
5108	+	5619	2	7	0.998400852878465	0.998756218905473
5109	+	5619	1	8	0.998400852878465	0.998578535891969
5110	+	5619	1	8	0.998400852878465	0.998578535891969
5111	+	5619	1	8	0.998400852878465	0.998578535891969
5112	+	5619	1	8	0.998400852878465	0.998578535891969
5113	+	5619	1	8	0.998400852878465	0.998578535891969
5114	+	5619	1	8	0.998400852878465	0.998578535891969
5115	+	5619	1	8	0.998400852878465	0.998578535891969
5116	+	5619	1	8	0.998400852878465	0.998578535891969
5117	+	5619	2	7	0.998400852878465	0.998756218905473
5118	+	5619	2	7	0.998400852878465	0.998756218905473
5119	+	5619	2	7	0.998400852878465	0.998756218905473
5120	+	5619	2	7	0.998400852878465	0.998756218905473
5121	+	5619	2	7	0.998400852878465	0.998756218905473
5122	+	5619	2	7	0.998400852878465	0.998756218905473
5123	+	5577	44	7	0.990938166311301	0.998756218905473
5124	+	5577	44	7	0.990938166311301	0.998756218905473
5125	+	5575	45	8	0.990582800284293	0.998578535891969
5126	+	5575	46	7	0.990582800284293	0.998756218905473
5127	+	5576	45	7	0.990760483297797	0.998756218905473
5128	+	5576	46	6	0.990760483297797	0.998933901918977
5129	+	5576	47	5	0.990760483297797	0.99911158493248
5130	+	5576	48	4	0.990760483297797	0.999289267945984
5131	+	5576	48	4	0.990760483297797	0.999289267945984
5132	+	5577	46	5	0.990938166311301	0.99911158493248
5133	+	5577	46	5	0.990938166311301	0.99911158493248
5134	+	5578	45	5	0.991115849324805	0.99911158493248
5135	+	5578	45	5	0.991115849324805	0.99911158493248
5136	+	5577	46	5	0.990938166311301	0.99911158493248
5137	+	5576	47	5	0.990760483297797	0.99911158493248
5138	+	5576	47	5	0.990760483297797	0.99911158493248
5139	+	5576	47	5	0.990760483297797	0.99911158493248
5140	+	5576	47	5	0.990760483297797	0.99911158493248
5141	+	5577	46	5	0.990938166311301	0.99911158493248
5142	+	5577	46	5	0.990938166311301	0.99911158493248
5143	+	5618	5	5	0.998223169864961	0.99911158493248
5144	+	5618	4	6	0.998223169864961	0.998933901918977
5145	+	5620	3	5	0.998578535891969	0.99911158493248
5146	+	5620	3	5	0.998578535891969	0.99911158493248
5147	+	5620	3	5	0.998578535891969	0.99911158493248
5148	+	5620	3	5	0.998578535891969	0.99911158493248
5149	+	5620	3	5	0.998578535891969	0.99911158493248
5150	+	5620	3	5	0.998578535891969	0.99911158493248
5151	+	5618	5	5	0.998223169864961	0.99911158493248
5152	+	5619	5	4	0.998400852878465	0.999289267945984
5153	+	5620	4	4	0.998578535891969	0.999289267945984
5154	+	5618	6	4	0.998223169864961	0.999289267945984
5155	+	5618	5	5	0.998223169864961	0.99911158493248
5156	+	5619	5	4	0.998400852878465	0.999289267945984
5157	+	5621	3	4	0.998756218905473	0.999289267945984
5158	+	5621	3	4	0.998756218905473	0.999289267945984
5159	+	5621	3	4	0.998756218905473	0.999289267945984
5160	+	5621	2	5	0.998756218905473	0.99911158493248
5161	+	5621	2	5	0.998756218905473	0.99911158493248
5162	+	5620	3	5	0.998578535891969	0.99911158493248
5163	+	5620	2	6	0.998578535891969	0.998933901918977
5164	+	5618	4	6	0.998223169864961	0.998933901918977
5165	+	5617	5	6	0.998045486851457	0.998933901918977
5166	+	5617	5	6	0.998045486851457	0.998933901918977
5167	+	5617	5	6	0.998045486851457	0.998933901918977
5168	+	5617	5	6	0.998045486851457	0.998933901918977
5169	+	5617	5	6	0.998045486851457	0.998933901918977
5170	+	5617	5	6	0.998045486851457	0.998933901918977
5171	+	5619	3	6	0.998400852878465	0.998933901918977
5172	+	5619	3	6	0.998400852878465	0.998933901918977
5173	+	5618	4	6	0.998223169864961	0.998933901918977
5174	+	5618	4	6	0.998223169864961	0.998933901918977
5175	+	5617	6	5	0.998045486851457	0.99911158493248
5176	+	5618	5	5	0.998223169864961	0.99911158493248
5177	+	5618	5	5	0.998223169864961	0.99911158493248
5178	+	5618	5	5	0.998223169864961	0.99911158493248
5179	+	5618	5	5	0.998223169864961	0.99911158493248
5180	+	5618	5	5	0.998223169864961	0.99911158493248
5181	+	5618	5	5	0.998223169864961	0.99911158493248
5182	+	5617	6	5	0.998045486851457	0.99911158493248
5183	+	5617	6	5	0.998045486851457	0.99911158493248
5184	+	5620	4	4	0.998578535891969	0.999289267945984
5185	+	5621	3	4	0.998756218905473	0.999289267945984
5186	+	5621	3	4	0.998756218905473	0.999289267945984
5187	+	5621	3	4	0.998756218905473	0.999289267945984
5188	+	5621	3	4	0.998756218905473	0.999289267945984
5189	+	5620	4	4	0.998578535891969	0.999289267945984
5190	+	5618	6	4	0.998223169864961	0.999289267945984
5191	+	5618	4	6	0.998223169864961	0.998933901918977
5192	+	5617	5	6	0.998045486851457	0.998933901918977
5193	+	5618	3	7	0.998223169864961	0.998756218905473
5194	+	5618	3	7	0.998223169864961	0.998756218905473
5195	+	5619	3	6	0.998400852878465	0.998933901918977
5196	+	5619	3	6	0.998400852878465	0.998933901918977
5197	+	5619	3	6	0.998400852878465	0.998933901918977
5198	+	5619	3	6	0.998400852878465	0.998933901918977
5199	+	5618	3	7	0.998223169864961	0.998756218905473
5200	+	5618	3	7	0.998223169864961	0.998756218905473
5201	+	5617	4	7	0.998045486851457	0.998756218905473
5202	+	5617	4	7	0.998045486851457	0.998756218905473
5203	+	5617	4	7	0.998045486851457	0.998756218905473
5204	+	5616	5	7	0.997867803837953	0.998756218905473
5205	+	5616	5	7	0.997867803837953	0.998756218905473
5206	+	5611	10	7	0.996979388770434	0.998756218905473
5207	+	5611	10	7	0.996979388770434	0.998756218905473
5208	+	5611	10	7	0.996979388770434	0.998756218905473
5209	+	5611	10	7	0.996979388770434	0.998756218905473
5210	+	5611	11	6	0.996979388770434	0.998933901918977
5211	+	5612	10	6	0.997157071783937	0.998933901918977
5212	+	5613	9	6	0.997334754797441	0.998933901918977
5213	+	5613	9	6	0.997334754797441	0.998933901918977
5214	+	5613	9	6	0.997334754797441	0.998933901918977
5215	+	5613	9	6	0.997334754797441	0.998933901918977
5216	+	5613	9	6	0.997334754797441	0.998933901918977
5217	+	5613	9	6	0.997334754797441	0.998933901918977
5218	+	5613	9	6	0.997334754797441	0.998933901918977
5219	+	5613	9	6	0.997334754797441	0.998933901918977
5220	+	5611	10	7	0.996979388770434	0.998756218905473
5221	+	5612	9	7	0.997157071783937	0.998756218905473
5222	+	5612	9	7	0.997157071783937	0.998756218905473
5223	+	5612	9	7	0.997157071783937	0.998756218905473
5224	+	5613	8	7	0.997334754797441	0.998756218905473
5225	+	5613	9	6	0.997334754797441	0.998933901918977
5226	+	5618	4	6	0.998223169864961	0.998933901918977
5227	+	5619	3	6	0.998400852878465	0.998933901918977
5228	+	5619	4	5	0.998400852878465	0.99911158493248
5229	+	5618	5	5	0.998223169864961	0.99911158493248
5230	+	5618	4	6	0.998223169864961	0.998933901918977
5231	+	5618	4	6	0.998223169864961	0.998933901918977
5232	+	5618	4	6	0.998223169864961	0.998933901918977
5233	+	5618	4	6	0.998223169864961	0.998933901918977
5234	+	5618	4	6	0.998223169864961	0.998933901918977
5235	+	5618	4	6	0.998223169864961	0.998933901918977
5236	+	5618	4	6	0.998223169864961	0.998933901918977
5237	+	5618	5	5	0.998223169864961	0.99911158493248
5238	+	5619	4	5	0.998400852878465	0.99911158493248
5239	+	5619	4	5	0.998400852878465	0.99911158493248
5240	+	5620	3	5	0.998578535891969	0.99911158493248
5241	+	5620	4	4	0.998578535891969	0.999289267945984
5242	+	5621	3	4	0.998756218905473	0.999289267945984
5243	+	5621	3	4	0.998756218905473	0.999289267945984
5244	+	5621	4	3	0.998756218905473	0.999466950959488
5245	+	5622	3	3	0.998933901918977	0.999466950959488
5246	+	5623	2	3	0.99911158493248	0.999466950959488
5247	+	5623	2	3	0.99911158493248	0.999466950959488
5248	+	5623	2	3	0.99911158493248	0.999466950959488
5249	+	5624	1	3	0.999289267945984	0.999466950959488
5250	+	5623	2	3	0.99911158493248	0.999466950959488
5251	+	5623	2	3	0.99911158493248	0.999466950959488
5252	+	5622	3	3	0.998933901918977	0.999466950959488
5253	+	5622	3	3	0.998933901918977	0.999466950959488
5254	+	5622	3	3	0.998933901918977	0.999466950959488
5255	+	5622	3	3	0.998933901918977	0.999466950959488
5256	+	5622	3	3	0.998933901918977	0.999466950959488
5257	+	5622	3	3	0.998933901918977	0.999466950959488
5258	+	5622	3	3	0.998933901918977	0.999466950959488
5259	+	5622	3	3	0.998933901918977	0.999466950959488
5260	+	5623	2	3	0.99911158493248	0.999466950959488
5261	+	5623	2	3	0.99911158493248	0.999466950959488
5262	+	5622	3	3	0.998933901918977	0.999466950959488
5263	+	5622	4	2	0.998933901918977	0.999644633972992
5264	+	5623	3	2	0.99911158493248	0.999644633972992
5265	+	5616	9	3	0.997867803837953	0.999466950959488
5266	+	5615	10	3	0.997690120824449	0.999466950959488
5267	+	5615	10	3	0.997690120824449	0.999466950959488
5268	+	5615	10	3	0.997690120824449	0.999466950959488
5269	+	5615	10	3	0.997690120824449	0.999466950959488
5270	+	5615	11	2	0.997690120824449	0.999644633972992
5271	+	5614	11	3	0.997512437810945	0.999466950959488
5272	+	5614	11	3	0.997512437810945	0.999466950959488
5273	+	5614	11	3	0.997512437810945	0.999466950959488
5274	+	5614	11	3	0.997512437810945	0.999466950959488
5275	+	5614	11	3	0.997512437810945	0.999466950959488
5276	+	5614	11	3	0.997512437810945	0.999466950959488
5277	+	5614	11	3	0.997512437810945	0.999466950959488
5278	+	5587	36	5	0.99271499644634	0.99911158493248
5279	+	5586	10	32	0.992537313432836	0.994314143567875
5280	+	5586	9	33	0.992537313432836	0.994136460554371
5281	+	5585	11	32	0.992359630419332	0.994314143567875
5282	+	5585	11	32	0.992359630419332	0.994314143567875
5283	+	5586	10	32	0.992537313432836	0.994314143567875
5284	+	5585	11	32	0.992359630419332	0.994314143567875
5285	+	5590	7	31	0.993248045486851	0.994491826581379
5286	+	5591	6	31	0.993425728500355	0.994491826581379
5287	+	5590	7	31	0.993248045486851	0.994491826581379
5288	+	5590	7	31	0.993248045486851	0.994491826581379
5289	+	5590	7	31	0.993248045486851	0.994491826581379
5290	+	5590	7	31	0.993248045486851	0.994491826581379
5291	+	5591	6	31	0.993425728500355	0.994491826581379
5292	+	5592	5	31	0.993603411513859	0.994491826581379
5293	+	5592	5	31	0.993603411513859	0.994491826581379
5294	+	5592	5	31	0.993603411513859	0.994491826581379
5295	+	5586	9	33	0.992537313432836	0.994136460554371
5296	+	5584	10	34	0.992181947405828	0.993958777540867
5297	+	5581	11	36	0.991648898365316	0.993603411513859
5298	+	5581	21	26	0.991648898365316	0.995380241648898
5299	+	5594	11	23	0.993958777540867	0.99591329068941
5300	+	5593	13	22	0.993781094527363	0.996090973702914
5301	+	5594	12	22	0.993958777540867	0.996090973702914
5302	+	5595	11	22	0.994136460554371	0.996090973702914
5303	+	5593	13	22	0.993781094527363	0.996090973702914
5304	+	5593	14	21	0.993781094527363	0.996268656716418
5305	+	5593	13	22	0.993781094527363	0.996090973702914
5306	+	5593	13	22	0.993781094527363	0.996090973702914
5307	+	5594	12	22	0.993958777540867	0.996090973702914
5308	+	5594	12	22	0.993958777540867	0.996090973702914
5309	+	5594	12	22	0.993958777540867	0.996090973702914
5310	+	5595	11	22	0.994136460554371	0.996090973702914
5311	+	5595	11	22	0.994136460554371	0.996090973702914
5312	+	5595	11	22	0.994136460554371	0.996090973702914
5313	+	5595	10	23	0.994136460554371	0.99591329068941
5314	+	5596	9	23	0.994314143567875	0.99591329068941
5315	+	5603	4	21	0.995557924662402	0.996268656716418
5316	+	5603	4	21	0.995557924662402	0.996268656716418
5317	+	5603	4	21	0.995557924662402	0.996268656716418
5318	+	5602	6	20	0.995380241648898	0.996446339729922
5319	+	5602	4	22	0.995380241648898	0.996090973702914
5320	+	5602	4	22	0.995380241648898	0.996090973702914
5321	+	5601	8	19	0.995202558635394	0.996624022743426
5322	+	5604	5	19	0.995735607675906	0.996624022743426
5323	+	5604	6	18	0.995735607675906	0.99680170575693
5324	+	5604	6	18	0.995735607675906	0.99680170575693
5325	+	5604	6	18	0.995735607675906	0.99680170575693
5326	+	5605	7	16	0.99591329068941	0.997157071783937
5327	+	5606	5	17	0.996090973702914	0.996979388770434
5328	+	5605	6	17	0.99591329068941	0.996979388770434
5329	+	5603	8	17	0.995557924662402	0.996979388770434
5330	+	5603	8	17	0.995557924662402	0.996979388770434
5331	+	5603	7	18	0.995557924662402	0.99680170575693
5332	+	5603	7	18	0.995557924662402	0.99680170575693
5333	+	5604	7	17	0.995735607675906	0.996979388770434
5334	+	5604	7	17	0.995735607675906	0.996979388770434
5335	+	5604	7	17	0.995735607675906	0.996979388770434
5336	+	5604	7	17	0.995735607675906	0.996979388770434
5337	+	5604	8	16	0.995735607675906	0.997157071783937
5338	+	5605	7	16	0.99591329068941	0.997157071783937
5339	+	5606	7	15	0.996090973702914	0.997334754797441
5340	+	5607	5	16	0.996268656716418	0.997157071783937
5341	+	5608	4	16	0.996446339729922	0.997157071783937
5342	+	5608	4	16	0.996446339729922	0.997157071783937
5343	+	5609	3	16	0.996624022743426	0.997157071783937
5344	+	5609	4	15	0.996624022743426	0.997334754797441
5345	+	5609	4	15	0.996624022743426	0.997334754797441
5346	+	5607	6	15	0.996268656716418	0.997334754797441
5347	+	5606	8	14	0.996090973702914	0.997512437810945
5348	+	5608	5	15	0.996446339729922	0.997334754797441
5349	+	5609	4	15	0.996624022743426	0.997334754797441
5350	+	5609	4	15	0.996624022743426	0.997334754797441
5351	+	5609	5	14	0.996624022743426	0.997512437810945
5352	+	5609	4	15	0.996624022743426	0.997334754797441
5353	+	5609	5	14	0.996624022743426	0.997512437810945
5354	+	5609	4	15	0.996624022743426	0.997334754797441
5355	+	5609	4	15	0.996624022743426	0.997334754797441
5356	+	5609	4	15	0.996624022743426	0.997334754797441
5357	+	5608	6	14	0.996446339729922	0.997512437810945
5358	+	5609	5	14	0.996624022743426	0.997512437810945
5359	+	5608	5	15	0.996446339729922	0.997334754797441
5360	+	5608	5	15	0.996446339729922	0.997334754797441
5361	+	5608	6	14	0.996446339729922	0.997512437810945
5362	+	5609	5	14	0.996624022743426	0.997512437810945
5363	+	5609	5	14	0.996624022743426	0.997512437810945
5364	+	5609	5	14	0.996624022743426	0.997512437810945
5365	+	5609	5	14	0.996624022743426	0.997512437810945
5366	+	5611	3	14	0.996979388770434	0.997512437810945
5367	+	5611	3	14	0.996979388770434	0.997512437810945
5368	+	5610	4	14	0.99680170575693	0.997512437810945
5369	+	5610	5	13	0.99680170575693	0.997690120824449
5370	+	5610	5	13	0.99680170575693	0.997690120824449
5371	+	5610	5	13	0.99680170575693	0.997690120824449
5372	+	5610	5	13	0.99680170575693	0.997690120824449
5373	+	5608	6	14	0.996446339729922	0.997512437810945
5374	+	5601	13	14	0.995202558635394	0.997512437810945
5375	+	5600	16	12	0.995024875621891	0.997867803837953
5376	+	5601	15	12	0.995202558635394	0.997867803837953
5377	+	5599	18	11	0.994847192608387	0.998045486851457
5378	+	5598	17	13	0.994669509594883	0.997690120824449
5379	+	5600	15	13	0.995024875621891	0.997690120824449
5380	+	5599	16	13	0.994847192608387	0.997690120824449
5381	+	5599	16	13	0.994847192608387	0.997690120824449
5382	+	5599	16	13	0.994847192608387	0.997690120824449
5383	+	5599	17	12	0.994847192608387	0.997867803837953
5384	+	5599	17	12	0.994847192608387	0.997867803837953
5385	+	5599	17	12	0.994847192608387	0.997867803837953
5386	+	5599	17	12	0.994847192608387	0.997867803837953
5387	+	5599	17	12	0.994847192608387	0.997867803837953
5388	+	5600	16	12	0.995024875621891	0.997867803837953
5389	+	5600	17	11	0.995024875621891	0.998045486851457
5390	+	5601	16	11	0.995202558635394	0.998045486851457
5391	+	5601	16	11	0.995202558635394	0.998045486851457
5392	+	5601	16	11	0.995202558635394	0.998045486851457
5393	+	5603	15	10	0.995557924662402	0.998223169864961
5394	+	5613	5	10	0.997334754797441	0.998223169864961
5395	+	5613	5	10	0.997334754797441	0.998223169864961
5396	+	5614	4	10	0.997512437810945	0.998223169864961
5397	+	5612	6	10	0.997157071783937	0.998223169864961
5398	+	5613	5	10	0.997334754797441	0.998223169864961
5399	+	5613	5	10	0.997334754797441	0.998223169864961
5400	+	5614	4	10	0.997512437810945	0.998223169864961
5401	+	5614	4	10	0.997512437810945	0.998223169864961
5402	+	5613	5	10	0.997334754797441	0.998223169864961
5403	+	5612	5	11	0.997157071783937	0.998045486851457
5404	+	5612	5	11	0.997157071783937	0.998045486851457
5405	+	5612	4	12	0.997157071783937	0.997867803837953
5406	+	5611	5	12	0.996979388770434	0.997867803837953
5407	+	5611	5	12	0.996979388770434	0.997867803837953
5408	+	5611	4	13	0.996979388770434	0.997690120824449
5409	+	5611	3	14	0.996979388770434	0.997512437810945
5410	+	5611	3	14	0.996979388770434	0.997512437810945
5411	+	5611	3	14	0.996979388770434	0.997512437810945
5412	+	5611	3	14	0.996979388770434	0.997512437810945
5413	+	5611	4	13	0.996979388770434	0.997690120824449
